재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명		당기			전기	전전기	
손익계산서, 기능별 분류 - 연결	[131290]	티에스이	코스닥시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익(손실)		3,956			11	
손익계산서, 기능별 분류 - 연결	[131290]	티에스이	코스닥시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익(손실)		3,956			11	
손익계산서, 기능별 분류 - 연결	[131290]	티에스이	코스닥시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		7,461,560,318			9,543,906,104	
손익계산서, 기능별 분류 - 연결	[131290]	티에스이	코스닥시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		22,922,220,358			8,278,676,346	
손익계산서, 기능별 분류 - 연결	[131290]	티에스이	코스닥시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		87,004,601,378			33,590,073,492	
손익계산서, 기능별 분류 - 연결	[131290]	티에스이	코스닥시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		10,445,597,737			-1,298,145,839	
손익계산서, 기능별 분류 - 연결	[131290]	티에스이	코스닥시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		45,031,658,141			-2,095,147,625	
손익계산서, 기능별 분류 - 연결	[131290]	티에스이	코스닥시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)		2,555,318,929			-2,216,057,144	
손익계산서, 기능별 분류 - 연결	[131290]	티에스이	코스닥시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)		42,476,339,212			120,909,519	
손익계산서, 기능별 분류 - 연결	[131290]	티에스이	코스닥시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		55,477,255,878			-3,393,293,464	
손익계산서, 기능별 분류 - 연결	[131290]	티에스이	코스닥시장상장법인	272	측정, 시험, 항해, 제어 및 기타 정밀 기기 제조업; 광학 기기 제외	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		348,053,207,965			249,147,689,845	
손익계산서, 기능별 분류 - 연결	[null]	파르나스호텔	기타법인	551	일반 및 생활 숙박시설 운영업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익		84,828,314,852			103,169,040,628	70,940,139,136
손익계산서, 기능별 분류 - 연결	[null]	파르나스호텔	기타법인	551	일반 및 생활 숙박시설 운영업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타수익		2,338,436,968			2,483,458,428	559,870,735
손익계산서, 기능별 분류 - 연결	[null]	파르나스호텔	기타법인	551	일반 및 생활 숙박시설 운영업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타비용		19,198,507,324			789,033,157	154,204,812
손익계산서, 기능별 분류 - 연결	[null]	파르나스호텔	기타법인	551	일반 및 생활 숙박시설 운영업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		29,281,767,976			24,138,941,568	21,725,533,568
손익계산서, 기능별 분류 - 연결	[null]	파르나스호텔	기타법인	551	일반 및 생활 숙박시설 운영업	12	2024-12-31	사업보고서	KRW	entity00161356_OtherIncomeExpenseFromSubsidiariesJointlyControlledEntitiesAndAssociatesOfIncomeStatementAbstract	      관계기업지분법손익		-77,678,814			209,637,813	577,850,658
손익계산서, 기능별 분류 - 연결	[null]	파르나스호텔	기타법인	551	일반 및 생활 숙박시설 운영업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		340,406,108,276			354,861,022,972	276,724,818,904
손익계산서, 기능별 분류 - 연결	[null]	파르나스호텔	기타법인	551	일반 및 생활 숙박시설 운영업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당순이익		4,108			6,947	4,930
손익계산서, 기능별 분류 - 연결	[null]	파르나스호텔	기타법인	551	일반 및 생활 숙박시설 운영업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융비용		17,406,353,917			19,067,226,306	17,091,322,502
손익계산서, 기능별 분류 - 연결	[null]	파르나스호텔	기타법인	551	일반 및 생활 숙박시설 운영업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		470,625,273			433,869,043	398,984,265
손익계산서, 기능별 분류 - 연결	[null]	파르나스호텔	기타법인	551	일반 및 생활 숙박시설 운영업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		114,110,082,828			127,307,982,196	92,665,672,704
손익계산서, 기능별 분류 - 연결	[null]	파르나스호텔	기타법인	551	일반 및 생활 숙박시설 운영업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용		10,483,953,089			18,003,999,342	6,671,065,926
손익계산서, 기능별 분류 - 연결	[null]	파르나스호텔	기타법인	551	일반 및 생활 숙박시설 운영업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익		40,470,883,949			68,435,747,107	48,560,251,555
손익계산서, 기능별 분류 - 연결	[null]	파르나스호텔	기타법인	551	일반 및 생활 숙박시설 운영업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익		50,954,837,038			86,439,746,449	55,231,317,480
손익계산서, 기능별 분류 - 연결	[null]	파르나스호텔	기타법인	551	일반 및 생활 숙박시설 운영업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      매출액		454,516,191,104			482,169,005,168	369,390,491,608
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		-7,910,230,586			20,333,866,781	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타이익		9,232,347,663			6,350,669,566	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타손실		18,533,920,622			6,950,608,262	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		40,809,244,223			27,160,725,445	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	entity01686755_udf_IS_201881322142293_IncomeStatementAbstract	      지분법손익		-1,447,893,537			-557,534,746	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_CostOfSales	      매출원가		349,269,508,467			332,534,922,916	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromContinuingOperations	         계속영업기본주당이익(손실)		-466			354	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations	         중단영업기본주당이익(손실)		0			-55	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromContinuingOperations	         계속영업희석주당이익(손실)		-466			354	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShareFromDiscontinuedOperations	         중단영업희석주당이익(손실)		0			-55	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceCosts	      금융원가		7,887,055,050			14,624,814,043	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_FinanceIncome	      금융수익		7,144,960,467			10,059,705,720	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_GrossProfit	      매출총이익		32,899,013,637			47,494,592,226	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세비용(수익)		-3,647,134,656			-47,188,211	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      당기순이익(손실)		-15,760,559,658			10,794,348,785	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	         비지배지분에 귀속되는 당기순이익(손실)		1,445,085,292			282,159,212	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	entity01686755_ProfitLossFromContinuingOperationsOfProfitLossAttributableToNoncontrollingInterests	            계속영업이익(손실)		1,448,035,614			2,213,565,353	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	entity01686755_udf_IS_202431510117770OfProfitLossAttributableToNoncontrollingInterests	            중단영업이익(손실)		-2,950,322			-1,931,406,141	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	         지배기업의 소유주에게 귀속되는 당기순이익(손실)		-17,205,644,950			10,512,189,573	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	entity01686755_ProfitLossFromContinuingOperationsOfProfitLossAttributableToOwnersOfParent	            계속영업이익(손실)		-17,202,692,623			12,444,907,874	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	entity01686755_ProfitLossFromDiscontinuedOperationsOfProfitLossAttributableToOwnersOfParent	            중단영업이익(손실)		-2,952,327			-1,932,718,301	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      법인세비용차감전순이익(손실)		-19,401,791,665			14,611,285,016	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromContinuingOperations	      계속영업이익(손실)		-15,754,657,009			14,658,473,227	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromDiscontinuedOperations	      중단영업이익(손실)		-5,902,649			-3,864,124,442	
손익계산서, 기능별 분류 - 연결	[441270]	파인엠텍	코스닥시장상장법인	262	전자 부품 제조업	12	2024-12-31	사업보고서	KRW	ifrs-full_Revenue	      수익(매출액)		382,168,522,104			380,029,515,142	
손익계산서, 기능별 분류 - 연결	[106240]	파인테크닉스	코스닥시장상장법인	284	전구 및 조명장치 제조업	12	2024-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익(손실)		-1,735,718,579			1,247,614,307	724,352,897
손익계산서, 기능별 분류 - 연결	[106240]	파인테크닉스	코스닥시장상장법인	284	전구 및 조명장치 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherGains	      기타이익		3,048,944,132			927,681,107	32,134,808,793
손익계산서, 기능별 분류 - 연결	[106240]	파인테크닉스	코스닥시장상장법인	284	전구 및 조명장치 제조업	12	2024-12-31	사업보고서	KRW	dart_OtherLosses	      기타손실		757,028,848			2,918,189,020	743,257,366
손익계산서, 기능별 분류 - 연결	[106240]	파인테크닉스	코스닥시장상장법인	284	전구 및 조명장치 제조업	12	2024-12-31	사업보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	      판매비와관리비		20,354,149,254			18,451,003,905	15,317,713,952
손익계산서, 기능별 분류 - 연결	[106240]	파인테크닉스	코스닥시장상장법인	284	전구 및 조명장치 제조업	12	2024-12-31	사업보고서	KRW	entity00755739_udf_IS_201881320058796_IncomeStatementAbstract	      대손상각비		0			0	0
